date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2015-11-01,0.2547087070399057,3.3636394040048,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,69.05075827917035,7.565645311049217
2015-12-01,0.13537935593142855,3.071689749386144,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,5,aseasonal,event_characterisation,31.37774682760737,-14.685329619312906
2016-01-01,0.10954506998000263,10.168425533956482,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,5,aseasonal,event_characterisation,73.41652739090047,34.74444444444445
2016-02-01,0.1137129286211209,3.0803968764305285,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,5,aseasonal,event_characterisation,5.22989786443811,-35.76607861343234
2016-03-01,0.09933662613640594,3.281158081749522,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,5,aseasonal,event_characterisation,23.67366140513755,-18.732250077375426
2016-04-01,0.10736262860838001,13.765700538215784,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,5,aseasonal,event_characterisation,23.67746827607533,-3.5043020736614103
2016-05-01,0.10322789245012676,5.192367214999325,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,5,aseasonal,event_characterisation,76.88464871556775,46.43283813060972
2016-06-01,0.2789908484178863,6.926303023780123,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,132.320024760136,87.43809965954813
2016-07-01,0.9724100235745763,13.335639202523351,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,4,False,,aseasonal,event_characterisation,73.9148870318785,32.96171463943051
2016-08-01,0.9077503971185553,5.208336312461073,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,4,False,,aseasonal,event_characterisation,53.84791086350957,23.01587743732591
2016-09-01,3.5048755907117424,35.059449576261514,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,True,4,False,,aseasonal,event_characterisation,153.88164654905583,127.66849272670999
